school_year,lea_code,school_type,school_code,school_name,official_school_name,address_line1,address_line2,city,state,zip_code_5,opening_effective_date,grade_level_current,school_type_description,school_program_type_description,school_calendar_description
2015-16,600,school_district,600482,Northwest School of the Arts,Northwest School of the Arts,1415 Beatties Ford Rd,,Charlotte,NC,28216,06/30/1990,06:07:08:09:10:11:12,Regular School,Magnet,Traditional
2015-16,600,school_district,600484,Oakhurst STEAM Academy,Oakhurst STEAM Academy,4511 Monroe Rd,,Charlotte,NC,28205,07/01/2015,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600485,Oakdale Elementary,Oakdale Elementary,1825 Oakdale Rd,,Charlotte,NC,28216,06/28/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600488,Oaklawn Language Academy,Oaklawn Language Academy,1810 Oaklawn Ave,,Charlotte,NC,28216,06/30/2004,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,Traditional
2015-16,600,school_district,600489,Bruns Academy,Bruns Academy,501 S. Bruns Ave,,Charlotte,NC,28208,06/29/1990,PK:KG:01:02:03:04:05:06:07:08,Regular School,,Year Round
2015-16,600,school_district,600491,Olde Providence Elementary,Olde Providence Elementary,3800 Rea Rd,,Charlotte,NC,28226,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600492,Park Road Montessori,Park Road Montessori,3701 Haven Dr,,Charlotte,NC,28209,06/30/1990,PK:KG:01:02:03:04:05:06,Regular School,Magnet,Traditional
2015-16,600,school_district,600493,Palisades Park Elementary,Palisades Park Elementary,15321 York Rd,,Charlotte,NC,28278,07/01/2014,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600494,Paw Creek Elementary,Paw Creek Elementary,1300 Cathey Rd,,Charlotte,NC,28214,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600496,Phillip O Berry Academy of Technology,Phillip O. Berry Academy of Technology,1430 Alleghany St,,Charlotte,NC,28208,06/30/2002,09:10:11:12,Regular School,Magnet,Traditional
2015-16,600,school_district,600497,Piedmont IB Middle,PIEDMONT OPEN IB MIDDLE SCHOOL,1241 E 10th St,,Charlotte,NC,28204,06/30/1990,06:07:08,Regular School,Magnet,Traditional
2015-16,600,school_district,600498,Performance Learning Center,Performance Learning Center,2300 W Sugar Creek Road,,Charlotte,NC,28262,07/02/2006,09:10:11:12,Regular School,Cooperative Innovative High School,Traditional
2015-16,600,school_district,600499,eLearning Academy,eLearning Academy,800 Everett Place,,Charlotte,NC,28205,07/01/2016,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600500,Pineville Elementary,Pineville Elementary,204 Lowery St,,Pineville,NC,28134,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600501,Pinewood Elementary,Pinewood Elementary,805 Seneca Pl,,Charlotte,NC,28210,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600503,Piney Grove Elementary,Piney Grove Elementary,8801 Eaglewind Dr,,Charlotte,NC,28212,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600507,Providence Spring Elementary,Providence Spring Elementary,10045 Providence Church Ln,,Charlotte,NC,28277,06/30/2002,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600508,Providence High,Providence High,1800 Pineville-Matthews Rd,,Charlotte,NC,28270,06/29/1990,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600509,Quail Hollow Middle,Quail Hollow Middle,2901 Smithfield Church Rd,,Charlotte,NC,28210,06/30/1990,06:07:08,Regular School,,Traditional
2015-16,600,school_district,600512,Rama Road Elementary,Rama Road Elementary,1035 Rama Rd,,Charlotte,NC,28211,06/30/1990,P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600513,Randolph Middle,Randolph IB Middle,4400 Water Oak Rd,,Charlotte,NC,28211,06/30/1990,06:07:08,Regular School,Magnet,Traditional
2015-16,600,school_district,600514,Ranson Middle,Ranson Middle,5850 Statesville Rd,,Charlotte,NC,28269,06/29/1990,06:07:08,Regular School,,Traditional
2015-16,600,school_district,600516,Reedy Creek Elementary,Reedy Creek Elementary,10801 Plaza Rd Ext,,Charlotte,NC,28215,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600517,Reid Park Academy,Reid Park Academy,4108 W Tyvola Rd,,Charlotte,NC,28208,06/30/1994,P2:P3:PK:KG:01:02:03:04:05:06:07:08,Regular School,,Traditional
2015-16,600,school_district,600518,Ridge Road Middle,Ridge Road Middle,7260 Highland Creek Pkwy,,Charlotte,NC,28269,07/01/2009,06:07:08,Regular School,,Traditional
2015-16,600,school_district,600519,Sedgefield Elementary,Sedgefield Elementary,715 Hartford Ave,,Charlotte,NC,28209,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600520,Sedgefield Middle,Sedgefield Middle,2700 Dorchester Pl,,Charlotte,NC,28209,06/29/1990,06:07:08:09,Regular School,,Traditional
2015-16,600,school_district,600521,Stoney Creek Elementary,Stoney Creek Elementary,14015 Mallard Roost Rd,,Charlotte,NC,28262,07/01/2009,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600522,Selwyn Elementary,Selwyn Elementary,2840 Colony Rd,,Charlotte,NC,28211,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600527,Shamrock Gardens Elementary,Shamrock Gardens Elementary,3301 Country Club Dr,,Charlotte,NC,28205,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600530,Sharon Elementary,Sharon Elementary,4330 Foxcroft Rd,,Charlotte,NC,28211,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600532,Waddell Language Academy,E E Waddell Language Academy,7030 Nations Ford Rd,,Charlotte,NC,28217,06/30/1990,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,Traditional
2015-16,600,school_district,600534,Smithfield Elementary,Smithfield Elementary,3200 Smithfield Church Rd,,Charlotte,NC,28210,06/30/1993,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600535,South Mecklenburg High,South Mecklenburg High,8900 Park Rd,,Charlotte,NC,28210,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600537,South Charlotte Middle,South Charlotte Middle,8040 Strawberry Ln,,Charlotte,NC,28277,06/30/1992,06:07:08,Regular School,,Traditional
2015-16,600,school_district,600538,Southwest Middle School,Southwest Middle School,13624 Steele Creek Rd,,Charlotte,NC,28273,06/30/2003,06:07:08,Regular School,,Traditional
2015-16,600,school_district,600545,Starmount Acad of Excellence,Starmount Acad of Excellence,1600 Brookdale Ave,,Charlotte,NC,28210,07/01/2015,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600546,Statesville Road Elementary,Statesville Road Elementary,5521 Milhaven Ln,,Charlotte,NC,28269,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600549,Steele Creek Elementary,Steele Creek Elementary,4100 Gallant Ln,,Charlotte,NC,28273,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600550,Sterling Elementary,Sterling Elementary,9601 China Grove Church Rd,,Pineville,NC,28134,06/30/1990,P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600553,Thomasboro Academy,Thomasboro Academy,538 Bradford Dr,,Charlotte,NC,28208,06/30/1990,PK:KG:01:02:03:04:05:06:07:08,Regular School,,Year Round
2015-16,600,school_district,600557,Torrence Creek Elementary,Torrence Creek Elementary,14550 Ranson Rd,,Huntersville,NC,28078,07/02/2005,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600558,Grand Oak Elementary,Grand Oak Elementary School,15444 Stumptown Rd,,Huntersville,NC,28078,07/01/2013,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600562,Tuckaseegee Elementary,Tuckaseegee Elementary,2028 Little Rock Rd,,Charlotte,NC,28214,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600565,University Park Creative Arts,University Park Creative Arts,2400 Hildebrand St,,Charlotte,NC,28216,06/30/1996,KG:01:02:03:04:05,Regular School,Magnet,Traditional
2015-16,600,school_district,600566,University Meadows Elementary,University Meadows Elementary,1600 Pavilion Blvd,,Charlotte,NC,28262,06/30/1992,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600567,Charlotte Engineering Early College-UNCC,Charlotte Engineering Early College,9000 Robert Snyder Rd,,Charlotte,NC,28262,07/01/2014,09:10:11,Regular School,Early College,Traditional
2015-16,600,school_district,600571,Irwin Academic Center,Irwin Academic Center,329 N. Irwin Ave,,Charlotte,NC,28202,06/30/1992,KG:01:02:03:04:05,Regular School,Magnet,Traditional
2015-16,600,school_district,600574,Walter G Byers School,Walter G. Byers School,1415 Hamilton St,,Charlotte,NC,28206,06/30/2002,PK:KG:01:02:03:04:05:06:07:08,Regular School,,Year Round
2015-16,600,school_district,600576,West Charlotte High,West Charlotte High,2219 Senior Dr,,Charlotte,NC,28216,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600577,Westerly Hills Academy,Westerly Hills Academy,4420 Denver Ave,,Charlotte,NC,28208,06/27/1990,PK:KG:01:02:03:04:05:06:07:08,Regular School,,Traditional
2015-16,600,school_district,600579,West Mecklenburg High,West Mecklenburg High,7400 Tuckaseegee Rd,,Charlotte,NC,28214,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600586,Winding Springs Elementary,Winding Springs Elementary,6601 Horace Mann Rd,,Charlotte,NC,28269,06/30/1995,P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600587,Windsor Park Elementary,Windsor Park Elementary,3910 Sudbury Rd,,Charlotte,NC,28205,06/26/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600588,Winget Park Elementary,Winget Park Elementary,12235 Winget Rd,,Charlotte,NC,28278,07/02/2006,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600589,Winterfield Elementary,Winterfield Elementary,3100 Winterfield Pl,,Charlotte,NC,28205,06/30/1990,PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600590,River Gate Elementary,River Gate Elementary,15340 Smith Rd,,Charlotte,NC,28273,07/01/2009,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,600,school_district,600592,Vance High,Zebulon B Vance High,7600 IBM Dr,,Charlotte,NC,28262,06/30/1997,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600693,Olympic High - Renaissance School,Renaissance School of Arts/Technology at Olympic ,4301 Sandy Porter Rd   Suite D,,Charlotte,NC,28273,07/02/2006,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600694,Olympic High-Math Eng Tech Science,"School of Math, Engineering, Technology & Science at Olympic",4301 Sandy Porter Rd    Suite B,,Charlotte,NC,28273,07/02/2006,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600695,Olympic TEAM High School,School of Tech Entrepreneurship/Adv Manufacturing at Olympic,4301 Sandy Porter Rd    Suite A,,Charlotte,NC,28273,07/02/2006,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600696,Olympic High-Leadership and Development,School of Exe Leadership/Entrepreneurial Develop at Olympic,4301 Sandy Porter Rd   Suite C,,Charlotte,NC,28273,07/02/2006,09:10:11:12,Regular School,,Traditional
2015-16,600,school_district,600697,Olympic High - Biotech Health Pub Admin,"School of Biotechnology, Health & Public Admin. at Olympic",4301 Sandy Porter Rd   Suite E,,Charlotte,NC,28273,07/02/2006,09:10:11:12,Regular School,,Traditional
2015-16,610,school_district,610302,Bowman Middle,Bowman Middle,410 S Mitchell Avenue,,Bakersville,NC,28705,06/30/1990,05:06:07:08,Regular School,,Traditional
2015-16,610,school_district,610310,Deyton Elementary,Deyton Elementary,308 Harris Street,,Spruce Pine,NC,28777,06/30/1990,03:04:05,Regular School,,Traditional
2015-16,610,school_district,610320,Gouge Elementary,Gouge Elementary,134 Laurel Street,,Bakersville,NC,28705,06/30/1990,KG:01:02:03:04,Regular School,,Traditional
2015-16,610,school_district,610322,Greenlee Primary,Greenlee Primary,2206 Carters Ridge Road,,Spruce Pine,NC,28777,06/30/2000,KG:01:02,Regular School,,Traditional
2015-16,610,school_district,610326,Harris Middle,Harris Middle,121 Harris Street,,Spruce Pine,NC,28777,06/30/1990,06:07:08,Regular School,,Traditional
2015-16,610,school_district,610332,Mayland Early College,Mayland Early College,264 Mayland Dr,,Spruce Pine,NC,28777,07/01/2009,09:10:11:12:13,Regular School,Early College,Traditional
2015-16,610,school_district,610334,Mitchell High,Mitchell High,416 Ledger School Rd,,Bakersville,NC,28705,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,620,school_district,620310,Montgomery Learning Academy,Montgomery Learning Academy,310 S Main,,Troy,NC,27371,11/29/1996,06:07:08:09:10:11:12,Alternative Education,,Traditional
2015-16,620,school_district,620312,Candor Elementary,Candor Elementary,414 S Main,,Candor,NC,27229,06/30/1990,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,620,school_district,620314,East Middle,East Middle,1834 S US 220 Alt Hwy,,Biscoe,NC,27209,06/30/1990,06:07:08,Regular School,,Traditional
2015-16,620,school_district,620316,East Montgomery High,East Montgomery High,157 Eagle Lane,,Biscoe,NC,27209,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,620,school_district,620318,Green Ridge Elementary,Green Ridge Elementary School,129 McCaskill Rd,,Biscoe,NC,27209,07/01/2008,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,620,school_district,620324,Mount Gilead Elementary,Mount Gilead Elementary,100 School Street,,Mount Gilead,NC,27306,06/30/1990,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,620,school_district,620330,Page Street Elementary,Page Street Elementary,897 Page Street,,Troy,NC,27371,12/16/2000,03:04:05,Regular School,,Traditional
2015-16,620,school_district,620334,Star Elementary,Star Elementary,302 S Main Street,,Star,NC,27356,06/30/1990,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,620,school_district,620336,Troy Elementary,Troy Elementary,310 N Russell St,,Troy,NC,27371,06/30/1990,P0:P1:P2:P3:PK:KG:01:02,Regular School,,Traditional
2015-16,620,school_district,620339,West Middle,West Middle,129 NC Hwy 109S,,Mount Gilead,NC,27306,06/30/1990,06:07:08,Regular School,,Traditional
2015-16,620,school_district,620340,West Montgomery High,West Montgomery High,147 Warrior Drive,,Mount Gilead,NC,27306,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,630,school_district,630304,Aberdeen Primary,Aberdeen Primary School,310 Keyser St,,Aberdeen,NC,28315,06/30/1990,P3:PK:KG:01:02,Regular School,,Traditional
2015-16,630,school_district,630308,Aberdeen Elementary,Aberdeen Elementary School,503 Sandhills Blvd N,,Aberdeen,NC,28315,06/30/1990,03:04:05,Regular School,,Traditional
2015-16,630,school_district,630312,Cameron Elementary,Cameron Elementary School,2636 NC Hwy 24 27,,Cameron,NC,28326,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,630,school_district,630316,Carthage Elementary,Carthage Elementary School,312 Rockingham St,,Carthage,NC,28327,06/30/1990,P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,630,school_district,630317,Crain's Creek Middle,Crain's Creek Middle School,4631 Union Church Rd,,Carthage,NC,28327,07/01/2010,06:07:08,Regular School,,Traditional
2015-16,630,school_district,630320,Elise Middle,Elise Middle School,180 W Elm St,,Robbins,NC,27325,06/30/1990,06:07:08,Regular School,,Traditional
2015-16,630,school_district,630324,Sandhills Farm Life Elementary,Sandhills Farm Life Elementary School,2201 Farm Life Rd,,Carthage,NC,28327,06/30/1990,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,630,school_district,630328,Highfalls Elementary,Highfalls Elementary School,1220 NC Hwy 22,,Bennett,NC,27208,06/30/1990,KG:01:02:03:04:05:06:07:08,Regular School,,Traditional
2015-16,630,school_district,630330,The Community Learning Center @ Pinckney,Community Learning Center at Pinckney,160 Pinckney Road,,Carthage,NC,28327,06/30/1996,07:08:09:10:11:12,Alternative Education,,Traditional
2015-16,630,school_district,630331,New Century Middle,New Century Middle School,1577 Union Church Road,,Cameron,NC,28326,06/30/1997,06:07:08,Regular School,,Traditional
2015-16,630,school_district,630332,North Moore High,North Moore High School,1504 North Moore Rd,,Robbins,NC,27325,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,630,school_district,630336,Pinecrest High,Pinecrest High School,250 Voit Gilmore Lane,,Southern Pines,NC,28387,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,630,school_district,630342,Pinehurst Elementary,Pinehurst Elementary School,100 Dundee Road,,Pinehurst,NC,28374,06/30/1997,KG:01:02:03:04:05,Regular School,,Traditional
2015-16,630,school_district,630348,Robbins Elementary,Robbins Elementary School,268 Rushwood Rd,,Robbins,NC,27325,06/30/1990,P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
2015-16,630,school_district,630350,Southern Middle,Southern Middle School,717 Johnson Street,,Aberdeen,NC,28315,06/30/2000,06:07:08,Regular School,,Traditional
2015-16,630,school_district,630352,Southern Pines Primary,Southern Pines Primary School,1250 W New York Ave,,Southern Pines,NC,28387,06/30/1990,P3:PK:KG:01:02,Regular School,,Traditional
2015-16,630,school_district,630356,Southern Pines Elementary,Southern Pines Elementary School,255 S May St,,Southern Pines,NC,28387,06/30/1990,03:04:05,Regular School,,Traditional
2015-16,630,school_district,630360,Union Pines High,Union Pines High School,1981 Union Church Rd,,Cameron,NC,28326,06/30/1990,09:10:11:12,Regular School,,Traditional
2015-16,630,school_district,630364,Vass-Lakeview Elementary,Vass-Lakeview Elementary School,141 James Street,,Vass,NC,28394,06/30/1990,P3:PK:KG:01:02:03:04:05,Regular School,,Traditional
