school_year,school_code,school_name,total_resident_children,number_low_income_students,percent_low_income_students,served_1st_year,is_title_I
2013-14,290389,Yadkin Valley Regional Career Academy,46.0,23.0,50.0,,True
2013-14,291308,Charles England Elementary School,574.0,487.0,84.84,2005-06,True
2013-14,291332,Lexington Middle School,697.0,587.0,84.22,2002-03,True
2013-14,291336,Lexington Senior High,745.0,582.0,78.12,,True
2013-14,291340,Pickett Elementary School,368.0,344.0,93.48,2006-07,True
2013-14,291348,South Lexington School,444.0,402.0,90.54,2006-07,True
2013-14,291350,South Lexington Development Center,30.0,18.0,60.0,,True
2013-14,291352,Southwest Elementary School,359.0,319.0,88.86,2006-07,True
2013-14,292316,Liberty Drive Elementary,422.0,367.0,86.97,2004-05,True
2013-14,292318,Thomasville Primary,801.0,747.0,93.26,2004-05,True
2013-14,292320,Thomasville Middle,586.0,522.0,89.08,,True
2013-14,292324,Thomasville High,741.0,580.0,78.27,,True
2013-14,300306,Central Davie Academy,19.0,17.0,89.47,2012-13,True
2013-14,300308,Cooleemee Elementary,457.0,371.0,81.18,2006-07,True
2013-14,300310,Cornatzer Elementary,377.0,231.0,61.27,2006-07,True
2013-14,300312,Davie County High,1355.0,630.0,46.49,,True
2013-14,300314,Davie County Early College High,146.0,56.0,38.36,,True
2013-14,300320,Mocksville Elementary,644.0,388.0,60.25,2006-07,True
2013-14,300325,North Davie Middle,463.0,181.0,39.09,,True
2013-14,300326,Pinebrook Elementary,539.0,217.0,40.26,2011-12,True
2013-14,300328,Shady Grove Elementary,558.0,103.0,18.46,,True
2013-14,300330,South Davie Middle,549.0,353.0,64.3,,True
2013-14,300336,William R Davie Elementary,373.0,213.0,57.1,2006-07,True
2013-14,300337,William Ellis Middle,552.0,167.0,30.25,,True
2013-14,310304,B F Grady Elementary,894.0,747.0,83.56,2005-06,True
2013-14,310308,Beulaville Elementary,946.0,579.0,61.21,2002-03,True
2013-14,310324,Charity Middle,542.0,401.0,73.99,2006-07,True
2013-14,310330,Chinquapin Elementary,590.0,342.0,57.97,2006-07,True
2013-14,310336,Warsaw Elementary,507.0,445.0,87.77,2004-05,True
2013-14,310338,Duplin Early College High,161.0,102.0,63.35,,True
2013-14,310340,E E Smith Middle,389.0,292.0,75.06,2005-06,True
2013-14,310344,East Duplin High,876.0,419.0,47.83,,True
2013-14,310352,James Kenan High,635.0,443.0,69.76,,True
2013-14,310356,Kenansville Elementary,411.0,301.0,73.24,2006-07,True
2013-14,310360,North Duplin Elementary,641.0,459.0,71.61,2004-05,True
2013-14,310364,North Duplin Jr Sr High,507.0,287.0,56.61,,True
2013-14,310384,Rose Hill-Magnolia Elementary,741.0,679.0,91.63,2004-05,True
2013-14,310388,Wallace Elementary,766.0,581.0,75.85,2006-07,True
2013-14,310392,Wallace-Rose Hill High,566.0,375.0,66.25,,True
2013-14,310396,Warsaw Middle,214.0,189.0,88.32,2005-06,True
2013-14,320304,Bethesda Elementary,654.0,560.0,85.63,2002-03,True
2013-14,320306,Brogden Middle,689.0,487.0,70.68,,True
2013-14,320308,Burton Elementary,365.0,299.0,81.92,2002-03,True
2013-14,320309,J D Clement Early College HS,340.0,201.0,59.12,,True
2013-14,320310,Eastway Elementary,564.0,544.0,96.45,2001-02,True
2013-14,320312,C E Jordan High,1712.0,668.0,39.02,,True
2013-14,320313,Easley Elementary,553.0,112.0,20.25,,True
2013-14,320314,The School for Creative Studies,172.0,152.0,88.37,2010-11,True
2013-14,320315,Eno Valley Elementary,620.0,506.0,81.61,2005-06,True
2013-14,320316,George L Carrington Middle,1239.0,700.0,56.5,,True
2013-14,320317,City of Medicine Academy,330.0,185.0,56.06,,True
2013-14,320318,Club Boulevard Elementary,506.0,293.0,57.91,2005-06,True
2013-14,320319,Creekside Elementary,895.0,398.0,44.47,2009-10,True
2013-14,320320,Glenn Elementary,676.0,630.0,93.2,2002-03,True
2013-14,320322,Durham's Performance Learning Center,216.0,151.0,69.91,,True
2013-14,320323,Durham School of the Arts,1548.0,593.0,38.31,,True
2013-14,320324,Hillandale Elementary,633.0,376.0,59.4,2005-06,True
2013-14,320325,Hillside High,1270.0,852.0,67.09,,True
2013-14,320327,Hope Valley Elementary,652.0,384.0,58.9,2005-06,True
2013-14,320328,Holt Elementary,528.0,459.0,86.93,2004-05,True
2013-14,320329,Holton Career and Resource Center,0.0,0.0,,,True
2013-14,320332,Forest View Elementary,664.0,390.0,58.73,2004-05,True
2013-14,320336,DPS Hospital School,0.0,0.0,,,True
2013-14,320338,James E Shepard Middle,517.0,363.0,70.21,,True
2013-14,320339,Lakewood Elementary,464.0,419.0,90.3,2006-07,True
2013-14,320340,Little River Elementary,436.0,160.0,36.7,,True
2013-14,320341,Lakeview School,118.0,71.0,60.17,,True
2013-14,320342,Lakewood Montessori Middle,285.0,138.0,48.42,,True
2013-14,320343,Lucas Middle,368.0,247.0,67.12,,True
2013-14,320344,Fayetteville Street Elementary,285.0,277.0,97.19,2005-06,True
2013-14,320346,Lowe's Grove Middle,649.0,541.0,83.36,2010-11,True
2013-14,320347,George Watts Elementary,397.0,194.0,48.87,2004-05,True
2013-14,320348,Mangum Elementary,388.0,107.0,27.58,,True
2013-14,320352,Merrick-Moore Elementary,695.0,590.0,84.89,2002-03,True
2013-14,320353,Middle College HS @ DTCC,106.0,22.0,20.75,,True
2013-14,320354,Morehead Montessori,248.0,88.0,35.48,,True
2013-14,320355,Neal Middle,794.0,667.0,84.01,2010-11,True
2013-14,320356,Northern High,1389.0,821.0,59.11,,True
2013-14,320360,Oak Grove Elementary,543.0,416.0,76.61,2004-05,True
2013-14,320362,Parkwood Elementary,546.0,388.0,71.06,2005-06,True
2013-14,320363,E K Powe Elementary,406.0,281.0,69.21,2002-03,True
2013-14,320364,Pearsontown Elementary,820.0,262.0,31.95,,True
2013-14,320365,Riverside High,1749.0,923.0,52.77,,True
2013-14,320366,Sherwood Githens Middle,1009.0,690.0,68.38,,True
2013-14,320367,R N Harris Elementary,377.0,318.0,84.35,2006-07,True
2013-14,320368,Southern School of Energy and Sustainabi,913.0,662.0,72.51,,True
2013-14,320369,Sandy Ridge Elementary,577.0,319.0,55.29,2012-13,True
2013-14,320370,Rogers-Herr Middle,619.0,275.0,44.43,,True
2013-14,320372,Southwest Elementary,547.0,343.0,62.71,2006-07,True
2013-14,320374,C C Spaulding Elementary,256.0,244.0,95.31,2006-07,True
2013-14,320376,Spring Valley Elementary,543.0,336.0,61.88,2009-10,True
2013-14,320388,W G Pearson Elementary,541.0,460.0,85.03,2005-06,True
2013-14,320389,WG Pearson Magnet Middle,175.0,142.0,81.14,,True
2013-14,320400,Y E Smith Elementary,372.0,322.0,86.56,2004-05,True
2013-14,320700,Southern School of Engineering,218.0,135.0,61.93,,True
2013-14,320701,Hillside New Tech High,338.0,172.0,50.89,,True
2013-14,32A000,Maureen Joy Charter School,475.0,404.0,85.05,2011-12,True
2013-14,32B000,Healthy Start Academy,340.0,331.0,97.35,2001-02,True
2013-14,32C000,Carter Community Charter,286.0,273.0,95.45,2001-02,True
2013-14,32D000,Kestrel Heights School,0.0,0.0,,,True
2013-14,32H000,Research Triangle Charter,700.0,373.0,53.29,2006-07,True
2013-14,32K000,Central Park School For Child,297.0,30.0,10.1,,True
2013-14,32L000,Voyager Academy,1250.0,123.0,9.84,2012-13,True
2013-14,32M000,Global Scholars Academy,165.0,140.0,84.85,2011-12,True
2013-14,32N000,Research Triangle High,250.0,42.0,16.8,,True
2013-14,32P000,The Institute Development Young Leaders,120.0,80.0,66.67,,True
2013-14,330304,G W Bulluck Elementary,731.0,542.0,74.15,2006-07,True
2013-14,330308,G W Carver Elementary,819.0,646.0,78.88,2006-07,True
2013-14,330312,Coker-Wimberly Elementary,405.0,384.0,94.81,2006-07,True
2013-14,330324,C B Martin Middle,366.0,311.0,84.97,2012-13,True
2013-14,330326,Edgecombe Early College High,136.0,49.0,36.03,,True
2013-14,330328,North Edgecombe High,260.0,207.0,79.62,2013-14,True
2013-14,330330,W A Pattillo School,465.0,409.0,87.96,2009-10,True
2013-14,330332,Phillips Middle,200.0,182.0,91.0,2001-02,True
2013-14,330334,Princeville Elementary,337.0,320.0,94.96,2006-07,True
2013-14,330340,South Edgecombe Middle,380.0,276.0,72.63,,True
2013-14,330348,West Edgecombe Middle,390.0,305.0,78.21,2012-13,True
2013-14,330350,SouthWest Edgecombe High,836.0,524.0,62.68,,True
2013-14,330354,Stocks Elementary,542.0,467.0,86.16,2006-07,True
2013-14,330358,Tarboro High,613.0,391.0,63.78,,True
2013-14,33A000,North East Carolina Prep,900.0,450.0,50.0,2012-13,True
2013-14,340308,Ashley Elementary,483.0,436.0,90.27,2005-06,True
2013-14,340311,Atkins Academic & Tech High,387.0,208.0,53.75,,True
2013-14,340314,Bolton Elementary,517.0,445.0,86.07,2005-06,True
2013-14,340320,Brunson Elementary,616.0,315.0,51.14,,True
2013-14,340326,Caleb's Creek Elementary,923.0,339.0,36.73,,True
2013-14,340330,Carver High,554.0,479.0,86.46,2009-10,True
2013-14,340332,Career Center,0.0,0.0,,,True
2013-14,340334,Cash Elementary,705.0,251.0,35.6,,True
2013-14,340336,Carter High School,172.0,107.0,62.21,,True
2013-14,340344,Childrens Center,66.0,35.0,53.03,,True
2013-14,340348,Clemmons Elementary,740.0,153.0,20.68,,True
2013-14,340350,Clemmons Middle School,878.0,452.0,51.48,,True
2013-14,340351,Cook Elementary,246.0,241.0,97.97,2004-05,True
2013-14,340354,The Downtown School,382.0,41.0,10.73,,True
2013-14,340362,Early College of Forsyth Co,230.0,0.0,,,True
2013-14,340364,East Forsyth High,1845.0,632.0,34.25,,True
2013-14,340366,East Forsyth Middle School,789.0,564.0,71.48,2012-13,True
2013-14,340368,Easton Elementary School,526.0,519.0,98.67,2005-06,True
2013-14,340372,Flat Rock Middle,878.0,664.0,75.63,2012-13,True
2013-14,340376,Forest Park Elementary,582.0,574.0,98.63,2001-02,True
2013-14,340380,Gibson Elementary,770.0,703.0,91.3,2005-06,True
2013-14,340382,Robert B Glenn High School,1619.0,810.0,50.03,,True
2013-14,340384,Griffith Elementary,557.0,508.0,91.2,2004-05,True
2013-14,340385,Main Street Academy,144.0,131.0,90.97,2008-09,True
2013-14,340390,Hall-Woodward Elementary,737.0,711.0,96.47,2004-05,True
2013-14,340392,Hanes Middle School,1050.0,362.0,34.48,,True
2013-14,340398,Homebound/ Hospital Education,54.0,0.0,,,True
2013-14,340400,Ibraham Elementary,467.0,438.0,93.79,2005-06,True
2013-14,340403,Jefferson Elementary,614.0,175.0,28.5,,True
2013-14,340406,Thomas Jefferson Middle,1247.0,400.0,32.08,,True
2013-14,340416,Kernersville Elementary,888.0,643.0,72.41,2012-13,True
2013-14,340420,Kernersville Middle,802.0,322.0,40.15,,True
2013-14,340424,Kimberley Park Elementary,275.0,270.0,98.18,2006-07,True
2013-14,340426,Kimmel Farm Elementary,845.0,475.0,56.21,,True
2013-14,340427,Kingswood School,56.0,41.0,73.21,2011-12,True
2013-14,340428,Konnoak Elementary,707.0,658.0,93.07,2004-05,True
2013-14,340430,Diggs-Latham Elementary,467.0,447.0,95.72,2002-03,True
2013-14,340432,Lewisville Elementary,661.0,152.0,23.0,,True
2013-14,340436,Lowrance Middle,131.0,81.0,61.83,,True
2013-14,340440,Meadowlark Elementary,863.0,187.0,21.67,,True
2013-14,340442,Meadowlark Middle,1088.0,245.0,22.52,,True
2013-14,340446,Middle College of Forsyth Cnty,79.0,0.0,,,True
2013-14,340447,Middle Fork Elementary,322.0,288.0,89.44,2005-06,True
2013-14,340448,Mineral Springs Elementary,670.0,641.0,95.67,2006-07,True
2013-14,340452,Mineral Springs Middle,479.0,454.0,94.78,2005-06,True
2013-14,340453,Moore Magnet Elementary,644.0,377.0,58.54,,True
2013-14,340454,Mount Tabor High School,1557.0,616.0,39.56,,True
2013-14,340457,Frank Morgan Elementary,712.0,230.0,32.3,,True
2013-14,340460,North Forsyth High,1169.0,789.0,67.49,2012-13,True
2013-14,340462,North Hills Elementary,434.0,430.0,99.08,2006-07,True
2013-14,340464,Northwest Middle,928.0,643.0,69.29,2012-13,True
2013-14,340472,Old Richmond Elementary,447.0,221.0,49.44,,True
2013-14,340476,Old Town Elementary,625.0,612.0,97.92,2004-05,True
2013-14,340480,Paisley IB Magnet School,813.0,450.0,55.35,,True
2013-14,340486,Parkland High,1251.0,966.0,77.22,2012-13,True
2013-14,340488,J F Kennedy High,256.0,218.0,85.16,2006-07,True
2013-14,340490,Petree Elementary,366.0,358.0,97.81,2010-11,True
2013-14,340492,Philo-Hill Magnet Academy,510.0,489.0,95.88,2003-04,True
2013-14,340494,Piney Grove Elementary,625.0,169.0,27.04,,True
2013-14,340495,Ronald W Reagan High School,1774.0,307.0,17.31,,True
2013-14,340496,R J Reynolds High,1722.0,817.0,47.44,,True
2013-14,340504,Rural Hall Elementary,637.0,320.0,50.24,,True
2013-14,340508,Sedge Garden Elementary,862.0,391.0,45.36,,True
2013-14,340512,Sherwood Forest Elementary,551.0,81.0,14.7,,True
2013-14,340514,Smith Farm Elementary,169.0,0.0,,,True
2013-14,340516,Southeast Middle,1257.0,551.0,43.83,,True
2013-14,340520,South Fork Elementary,537.0,451.0,83.99,2006-07,True
2013-14,340528,Southwest Elementary,454.0,197.0,43.39,,True
2013-14,340530,Speas Elementary,385.0,347.0,90.13,2006-07,True
2013-14,340531,The Special Children's School,8.0,5.0,62.5,,True
2013-14,340532,Union Cross Traditional Acad,832.0,377.0,45.31,,True
2013-14,340536,Vienna Elementary,629.0,131.0,20.83,,True
2013-14,340540,Walkertown Elementary,832.0,535.0,64.3,2012-13,True
2013-14,340542,Walkertown High,455.0,246.0,54.07,,True
2013-14,340544,Walkertown Middle,747.0,476.0,63.72,2012-13,True
2013-14,340548,Ward Elementary,700.0,465.0,66.43,2013-14,True
2013-14,340556,West Forsyth High,2042.0,499.0,24.44,,True
2013-14,340560,Whitaker Elementary,604.0,88.0,14.57,,True
2013-14,340564,Wiley Middle,491.0,387.0,78.82,2009-10,True
2013-14,340568,Winston-Salem Preparatory Acad,402.0,357.0,88.81,2009-10,True
2013-14,340703,Jacket Academy at Carver ,47.0,34.0,72.34,2012-13,True
2013-14,34B000,Quality Education Academy,498.0,448.0,89.96,2006-07,True
2013-14,34D000,Carter G Woodson School,441.0,437.0,99.09,2006-07,True
2013-14,34F000,Forsyth Academy,721.0,506.0,70.18,2005-06,True
2013-14,34G000,The Arts Based School,451.0,71.0,15.74,2011-12,True
2013-14,34H000,The North Carolina Leadership Academy,455.0,66.0,14.51,2013-14,True
2013-14,350304,Bunn Elementary,707.0,490.0,69.31,2006-07,True
2013-14,350308,Bunn High,865.0,443.0,51.21,,True
2013-14,350310,Bunn Middle,696.0,430.0,61.78,,True
2013-14,350312,Cedar Creek Middle,552.0,263.0,47.64,,True
2013-14,350316,Edward Best Elementary,479.0,336.0,70.15,2006-07,True
2013-14,350317,Franklin County Early College,123.0,58.0,47.15,,True
2013-14,350318,Franklinton Elementary,479.0,354.0,73.9,2004-05,True
2013-14,350321,Franklinton High,950.0,441.0,46.42,,True
2013-14,350324,Franklinton Middle,323.0,224.0,69.35,,True
2013-14,350330,Laurel Mill Elementary,314.0,255.0,81.21,2006-07,True
2013-14,350331,Long Mill Elementary,588.0,291.0,49.49,2006-07,True
2013-14,350332,Louisburg Elementary,531.0,431.0,81.17,2004-05,True
2013-14,350336,Louisburg High,579.0,338.0,58.38,,True
2013-14,350338,Terrell Lane Middle,450.0,313.0,69.56,,True
2013-14,350339,Royal Elementary,602.0,395.0,65.61,2006-07,True
2013-14,350340,Youngsville Elementary,477.0,233.0,48.85,2006-07,True
2013-14,35A000,Crosscreek Charter School,186.0,40.0,21.51,2006-07,True
2013-14,360310,Ashbrook High,1460.0,674.0,46.16,,True
2013-14,360320,Belmont Central Elementary,677.0,212.0,31.31,,True
2013-14,360324,Belmont Middle,763.0,305.0,39.97,,True
2013-14,360332,Bessemer City Central Elem,331.0,250.0,75.53,2005-06,True
2013-14,360336,Bessemer City High,597.0,327.0,54.77,,True
2013-14,360337,Gaston Early College High School,114.0,46.0,40.35,,True
2013-14,360338,Bessemer City Primary,397.0,260.0,65.49,2005-06,True
2013-14,360339,W B Beam Intermediate School,228.0,123.0,53.95,,True
2013-14,360340,Brookside Elementary,537.0,369.0,68.72,2006-07,True
2013-14,360344,Carr Elementary,708.0,530.0,74.86,2006-07,True
2013-14,360348,Catawba Heights Elementary,357.0,205.0,57.42,2012-13,True
2013-14,360352,Chapel Grove Elementary,479.0,337.0,70.35,2009-10,True
2013-14,360360,Cherryville High,588.0,228.0,38.78,,True
2013-14,360364,Cherryville Elementary,455.0,272.0,59.78,,True
2013-14,360372,Warlick Academy,110.0,85.0,77.27,2013-14,True
2013-14,360376,Costner Elementary,629.0,286.0,45.47,,True
2013-14,360378,Stuart W Cramer High,200.0,1.0,0.5,,True
2013-14,360380,Cramerton Middle,860.0,257.0,29.88,,True
2013-14,360390,East Gaston High,1520.0,437.0,28.75,,True
2013-14,360392,Edward D Sadler Jr  Elementary School,497.0,439.0,88.33,2005-06,True
2013-14,360394,Webb Street School,186.0,55.0,29.57,,True
2013-14,360396,Forestview High,1166.0,281.0,24.1,,True
2013-14,360400,Gardner Park Elementary,635.0,444.0,69.92,2010-11,True
2013-14,360408,W P Grier Middle School,729.0,550.0,75.45,2011-12,True
2013-14,360416,Hawks Nest Intermediate,165.0,60.0,36.36,,True
2013-14,360418,Highland Sch of Technology,552.0,89.0,16.12,,True
2013-14,360426,Holbrook Middle,762.0,483.0,63.39,,True
2013-14,360428,Hunter Huss High,992.0,585.0,58.97,,True
2013-14,360430,J B Page Primary School,351.0,108.0,30.77,,True
2013-14,360431,John Chavis Middle School,490.0,271.0,55.31,,True
2013-14,360432,Kiser Elementary,433.0,246.0,56.81,,True
2013-14,360436,Bessemer City Middle,603.0,453.0,75.12,2010-11,True
2013-14,360438,Lingerfeldt Elementary,460.0,406.0,88.26,2006-07,True
2013-14,360440,Lowell Elementary,546.0,313.0,57.33,,True
2013-14,360448,McAdenville Elementary,140.0,88.0,62.86,2010-11,True
2013-14,360456,Mount Holly Middle,765.0,377.0,49.28,,True
2013-14,360460,Forest Heights Elementary,427.0,344.0,80.56,2006-07,True
2013-14,360464,New Hope Elementary,513.0,149.0,29.04,,True
2013-14,360468,North Belmont Elementary,414.0,266.0,64.25,2009-10,True
2013-14,360470,North Gaston High,1064.0,462.0,43.42,,True
2013-14,360478,Pinewood Elementary,556.0,262.0,47.12,,True
2013-14,360480,Pleasant Ridge Elementary,293.0,242.0,82.59,2005-06,True
2013-14,360482,Ida Rankin Elementary School,667.0,355.0,53.22,,True
2013-14,360484,Rhyne Elementary,428.0,403.0,94.16,2004-05,True
2013-14,360488,Robinson Elementary,374.0,165.0,44.12,,True
2013-14,360490,Sherwood Elementary,630.0,435.0,69.05,2009-10,True
2013-14,360492,H H Beam Elementary,578.0,501.0,86.68,2006-07,True
2013-14,360494,South Point High,1294.0,304.0,23.49,,True
2013-14,360498,Southwest Middle,831.0,651.0,78.34,2010-11,True
2013-14,360499,Springfield Primary,471.0,266.0,56.48,,True
2013-14,360500,Stanley Middle,534.0,294.0,55.06,,True
2013-14,360504,Tryon Elementary,353.0,243.0,68.84,2006-07,True
2013-14,360510,W A Bess Elementary School,626.0,214.0,34.19,,True
2013-14,360514,W C Friday Middle School,660.0,394.0,59.7,,True
2013-14,360520,Woodhill Elementary,457.0,382.0,83.59,2011-12,True
2013-14,360526,York Chester Middle,368.0,333.0,90.49,2005-06,True
2013-14,36B000,Piedmont Community Charter School,1168.0,220.0,18.84,2010-11,True
2013-14,36C000,Mountain Island Charter,815.0,32.0,3.93,,True
2013-14,370304,Buckland Elementary,240.0,147.0,61.25,2006-07,True
2013-14,370308,Central Middle,527.0,206.0,39.09,,True
2013-14,370312,Gates County Senior High,688.0,263.0,38.23,,True
2013-14,370316,Gatesville Elementary,309.0,200.0,64.72,2005-06,True
2013-14,370324,T S Cooper Elementary,234.0,141.0,60.26,2005-06,True
2013-14,380306,Robbinsville Elementary,683.0,464.0,67.94,2006-07,True
2013-14,380308,Robbinsville High,339.0,213.0,62.83,,True
2013-14,380310,Robbinsville Middle,205.0,126.0,61.46,,True
2013-14,390309,Butner-Stem Middle,472.0,279.0,59.11,,True
2013-14,390311,Butner-Stem Elementary,488.0,354.0,72.54,2006-07,True
2013-14,390312,C. G. Credle Elementary,480.0,391.0,81.46,2006-07,True
2013-14,390314,Center For Innovative Learning,59.0,52.0,88.14,2013-14,True
2013-14,390316,Creedmoor Elementary,457.0,310.0,67.83,2006-07,True
2013-14,390320,G. C. Hawley Middle,700.0,296.0,42.29,,True
2013-14,390322,Granville Central High,571.0,327.0,57.27,,True
2013-14,390323,Granville Early College High,188.0,76.0,40.43,,True
2013-14,390324,J. F. Webb High,627.0,389.0,62.04,,True
2013-14,390328,Granville Magnet School,125.0,76.0,60.8,,True
2013-14,390331,Mary Potter Middle,439.0,294.0,66.97,2012-13,True
2013-14,390333,Mount Energy Elementary,471.0,248.0,52.65,2006-07,True
2013-14,390334,Northern Granville Middle,425.0,289.0,68.0,2012-13,True
2013-14,390336,Joe Toler-Oak Hill Elementary,193.0,139.0,72.02,2006-07,True
2013-14,390360,Stovall-Shaw Elementary,346.0,232.0,67.05,2006-07,True
2013-14,390362,Tar River Elementary,530.0,236.0,44.53,2011-12,True
