,prc,lea,expend,allotment,fiscal_year
3153,069,132,1076091.0,1076091.0,2016-17
3154,069,140,1642842.96,2484161.0,2016-17
3155,069,150,215494.74,353257.0,2016-17
3156,069,160,1561088.18,1560718.0,2016-17
3157,069,170,206041.75,748412.0,2016-17
3158,069,180,2394991.07,3080827.0,2016-17
3159,069,181,1328882.3,1486486.0,2016-17
3160,069,182,495429.79,501543.0,2016-17
3161,069,190,1265429.0,1616809.0,2016-17
3162,069,200,856861.03,871122.0,2016-17
3163,069,210,432537.02,621715.0,2016-17
3164,069,220,290550.75,290610.0,2016-17
3165,069,230,3447848.16,3518327.0,2016-17
3166,069,240,1263475.49,1436466.0,2016-17
3167,069,241,514980.32,525103.0,2016-17
3168,069,250,2562552.75,3336975.0,2016-17
3169,069,260,9575453.98,10251304.0,2016-17
3170,069,270,968170.0,968170.0,2016-17
3171,069,280,914194.0,914194.0,2016-17
3172,069,290,3210224.49,3929261.0,2016-17
3173,069,291,733159.0,733159.0,2016-17
3174,069,292,650565.9,735735.0,2016-17
3175,069,300,593653.0,1054038.0,2016-17
3176,069,310,2150716.25,2579682.0,2016-17
3177,069,320,11411727.49,12247090.0,2016-17
3178,069,330,1417113.71,1485625.0,2016-17
3179,069,340,2402413.21,16542244.0,2016-17
3180,069,350,1795649.92,1813791.0,2016-17
3181,069,360,3709872.65,4975368.0,2016-17
3182,069,370,140290.0,140290.0,2016-17
3183,069,380,304233.51,304252.0,2016-17
3184,069,390,951462.94,951099.0,2016-17
3185,069,400,677465.75,907524.0,2016-17
3186,069,410,8356338.09,9179348.0,2016-17
3187,069,420,1138073.16,1336891.0,2016-17
3188,069,421,569828.0,569828.0,2016-17
3189,069,422,236251.78,349196.0,2016-17
3190,069,430,3829469.67,4211807.0,2016-17
3191,069,440,1467363.0,1467363.0,2016-17
3192,069,450,1976075.45,2777670.0,2016-17
3193,069,460,416363.75,495595.0,2016-17
3194,069,470,1673966.21,1858636.0,2016-17
3195,069,480,318387.72,342173.0,2016-17
3196,069,490,3469088.68,3596055.0,2016-17
3197,069,491,869078.35,903437.0,2016-17
3198,069,500,671446.78,959984.0,2016-17
3199,069,510,5993724.41,9247249.0,2016-17
3200,069,520,245984.79,306771.0,2016-17
3201,069,530,837701.85,1194448.0,2016-17
3202,069,540,1674794.41,2331795.0,2016-17
3203,069,550,1648180.78,2126315.0,2016-17
3204,069,560,553330.96,1140277.0,2016-17
3205,069,570,507570.61,566646.0,2016-17
3206,069,580,507019.84,874983.0,2016-17
3207,069,590,808950.28,983532.0,2016-17
3208,069,600,28679435.77,33167705.0,2016-17
3209,069,610,429271.4,458075.0,2016-17
3210,069,620,923557.0,923557.0,2016-17
3211,069,630,2583383.01,2583383.0,2016-17
3212,069,640,3367305.0,3367305.0,2016-17
3213,069,650,1026176.0,1026176.0,2016-17
3214,069,660,481913.8,573983.0,2016-17
3215,069,670,1781079.31,3388585.0,2016-17
3216,069,680,1106560.36,1306672.0,2016-17
3217,069,681,1197891.73,2071460.0,2016-17
3218,069,690,294002.8,401832.0,2016-17
3219,069,700,946624.17,1182013.0,2016-17
3220,069,710,1729703.84,2076622.0,2016-17
3221,069,720,328494.37,378152.0,2016-17
3222,069,730,781136.23,1000354.0,2016-17
3223,069,740,5158871.96,5633317.0,2016-17
3224,069,750,340553.92,341691.0,2016-17
3225,069,760,2596154.6,2659293.0,2016-17
3226,069,761,869813.97,955517.0,2016-17
3227,069,770,1599472.35,1975622.0,2016-17
3228,069,780,5277383.47,6510863.0,2016-17
3229,069,790,1534523.95,2079896.0,2016-17
3230,069,800,3114281.24,4187730.0,2016-17
3231,069,810,2772925.42,2899603.0,2016-17
3232,069,820,1737685.99,2249587.0,2016-17
3233,069,821,557547.93,726346.0,2016-17
3234,069,830,1405056.23,1412021.0,2016-17
3235,069,840,1527875.46,1684402.0,2016-17
3236,069,850,613129.42,1299307.0,2016-17
3237,069,860,1734052.17,2306040.0,2016-17
3238,069,861,286006.1,301303.0,2016-17
3239,069,862,279835.43,376896.0,2016-17
3240,069,870,350933.0,350933.0,2016-17
3241,069,880,900221.8,1044328.0,2016-17
3242,069,890,240055.98,240056.0,2016-17
3243,069,900,5768861.85,6588367.0,2016-17
3244,069,910,1911557.2,2112151.0,2016-17
3245,069,920,4888196.87,5929282.0,2016-17
3246,069,930,368822.43,620145.0,2016-17
3247,069,940,484533.0,484533.0,2016-17
3248,069,950,746640.05,746680.0,2016-17
3249,069,960,4088464.25,5993352.0,2016-17
3250,069,970,2249078.27,2402054.0,2016-17
3251,069,980,1966468.41,2472842.0,2016-17
3252,069,990,887080.57,1210353.0,2016-17
3253,069,995,251434.3,476537.0,2016-17
3254,073,010,289905.01,332421.0,2016-17
3255,073,020,32372.0,32372.0,2016-17
3256,073,030,17412.0,17412.0,2016-17
3257,073,040,19890.0,19890.0,2016-17
3258,073,050,39455.0,39455.0,2016-17
3259,073,060,73357.0,73357.0,2016-17
3260,073,070,81684.21,81815.0,2016-17
3261,073,080,51965.0,51965.0,2016-17
3262,073,090,73682.31,50667.0,2016-17
3263,073,100,78977.0,78977.0,2016-17
3264,073,110,331846.32,331854.0,2016-17
3265,073,111,49694.0,49694.0,2016-17
3266,073,120,88607.0,88607.0,2016-17
3267,073,130,632480.0,632480.0,2016-17
3268,073,132,28315.0,28315.0,2016-17
3269,073,140,137235.0,137235.0,2016-17
3270,073,150,32356.04,32357.0,2016-17
3271,073,160,551136.14,634506.0,2016-17
3272,073,170,5953.0,5953.0,2016-17
3273,073,180,236593.54,239881.0,2016-17
3274,073,181,49236.0,49236.0,2016-17
3275,073,182,7763.0,7763.0,2016-17
3276,073,190,73135.0,73135.0,2016-17
3277,073,200,28245.0,28245.0,2016-17
3278,073,210,49579.0,49579.0,2016-17
3279,073,220,25037.0,25037.0,2016-17
3280,073,230,175045.0,175045.0,2016-17
3281,073,240,33455.98,33456.0,2016-17
3282,073,241,19979.79,20732.0,2016-17
3283,073,250,268658.0,268658.0,2016-17
3284,073,260,358974.35,359041.0,2016-17
3285,073,270,49460.0,49460.0,2016-17
3286,073,280,50314.0,50314.0,2016-17
3287,073,290,414238.0,414238.0,2016-17
3288,073,291,15342.0,15342.0,2016-17
3289,073,292,19790.0,19790.0,2016-17
3290,073,300,12400.0,12400.0,2016-17
3291,073,310,24653.0,24653.0,2016-17
3292,073,320,179119.0,896019.0,2016-17
3293,073,330,18618.0,18618.0,2016-17
3294,073,340,233040.0,233040.0,2016-17
3295,073,350,266806.0,266806.0,2016-17
3296,073,360,890800.0,890800.0,2016-17
3297,073,370,17165.0,17165.0,2016-17
3298,073,380,2999.97,3000.0,2016-17
3299,073,390,51392.0,51392.0,2016-17
3300,073,400,25969.0,25969.0,2016-17
3301,073,410,1738436.0,1738436.0,2016-17
3302,073,420,43508.0,43508.0,2016-17
3303,073,421,83882.0,83882.0,2016-17
3304,073,422,8682.0,8682.0,2016-17
3305,073,430,475655.0,475655.0,2016-17
3306,073,440,58337.47,58341.0,2016-17
3307,073,450,57360.0,57360.0,2016-17
3308,073,460,5457.0,5457.0,2016-17
3309,073,470,46116.0,46116.0,2016-17
3310,073,480,3094.0,3094.0,2016-17
3311,073,490,1181209.0,1181209.0,2016-17
3312,073,491,324479.71,324480.0,2016-17
3313,073,500,17700.0,17700.0,2016-17
3314,073,510,693342.97,693343.0,2016-17
3315,073,520,11353.0,11353.0,2016-17
3316,073,530,70331.0,70331.0,2016-17
3317,073,540,87143.0,87143.0,2016-17
3318,073,550,319797.0,319797.0,2016-17
3319,073,560,64500.0,64500.0,2016-17
3320,073,570,9955.0,9955.0,2016-17
3321,073,580,60876.74,82782.0,2016-17
3322,073,590,94400.0,94400.0,2016-17
3323,073,600,992481.0,992481.0,2016-17
3324,073,610,14421.0,14421.0,2016-17
3325,073,620,42201.0,42201.0,2016-17
3326,073,630,89770.0,89770.0,2016-17
3327,073,640,147198.0,147198.0,2016-17
3328,073,650,448199.0,448199.0,2016-17
3329,073,660,10811.0,10811.0,2016-17
3330,073,670,391544.0,391544.0,2016-17
3331,073,680,70656.0,70656.0,2016-17
3332,073,681,175853.0,175853.0,2016-17
3333,073,690,24421.0,24421.0,2016-17
3334,073,700,57497.87,57553.0,2016-17
3335,073,710,0.0,160392.0,2016-17
3336,073,720,20284.0,20284.0,2016-17
3337,073,730,77312.0,77312.0,2016-17
3338,073,740,307106.0,307106.0,2016-17
3339,073,750,49423.0,49423.0,2016-17
3340,073,760,105981.0,105981.0,2016-17
3341,073,761,11122.0,11122.0,2016-17
3342,073,770,65190.0,65190.0,2016-17
3343,073,780,50357.26,50358.0,2016-17
3344,073,790,127599.0,127599.0,2016-17
3345,073,800,310732.0,310732.0,2016-17
3346,073,810,15177.01,15177.0,2016-17
3347,073,820,101113.24,101053.0,2016-17
3348,073,821,23512.88,28878.0,2016-17
3349,073,830,38288.0,38288.0,2016-17
3350,073,840,211089.0,211089.0,2016-17
3351,073,850,65293.0,65293.0,2016-17
3352,073,860,128232.49,128233.0,2016-17
3353,073,861,7000.0,7000.0,2016-17
3354,073,862,19333.15,19334.0,2016-17
3355,073,870,71009.61,71010.0,2016-17
3356,073,880,28680.0,28680.0,2016-17
3357,073,890,0.0,3000.0,2016-17
3358,073,900,1927198.0,1927198.0,2016-17
3359,073,910,47698.0,47698.0,2016-17
3360,073,920,1095728.0,1095728.0,2016-17
3361,073,930,47695.0,47695.0,2016-17
3362,073,940,15160.0,15160.0,2016-17
3363,073,950,185778.0,185778.0,2016-17
3364,073,960,348651.6,348687.0,2016-17
3365,073,970,22380.0,22380.0,2016-17
3366,073,980,69283.47,93932.0,2016-17
3367,073,990,48201.0,48201.0,2016-17
3368,073,995,18171.0,18171.0,2016-17
3369,085,010,118400.0,118400.0,2016-17
3370,085,020,24165.95,24400.0,2016-17
3371,085,030,6319.6,6400.0,2016-17
3372,085,040,15200.0,15200.0,2016-17
3373,085,050,7600.0,7600.0,2016-17
3374,085,060,4702.4,4800.0,2016-17
3375,085,070,29200.0,29200.0,2016-17
3376,085,080,11573.42,11600.0,2016-17
3377,085,090,25772.67,26000.0,2016-17
3378,085,100,42000.0,42000.0,2016-17
3379,085,110,131985.3,132000.0,2016-17
3380,085,111,28400.0,28400.0,2016-17
3381,085,120,58000.0,58000.0,2016-17
3382,085,130,168400.0,168400.0,2016-17
3383,085,132,18000.0,18000.0,2016-17
3384,085,140,59922.87,60000.0,2016-17
3385,085,160,27196.7,27200.0,2016-17
3386,085,170,15199.99,15200.0,2016-17
3387,085,180,72000.0,72000.0,2016-17
3388,085,181,25600.0,25600.0,2016-17
3389,085,182,17200.0,17200.0,2016-17
3390,085,190,36400.0,36400.0,2016-17
3391,085,200,12583.2,12800.0,2016-17
3392,085,220,1524.83,1600.0,2016-17
3393,085,230,74400.0,74400.0,2016-17
3394,085,240,29699.99,30800.0,2016-17
3395,085,241,9995.53,10000.0,2016-17
3396,085,250,57512.63,57600.0,2016-17
3397,085,260,245102.76,245200.0,2016-17
3398,085,270,12800.0,12800.0,2016-17
3399,085,280,18400.0,18400.0,2016-17
3400,085,290,105200.0,105200.0,2016-17
3401,085,291,19200.0,19200.0,2016-17
3402,085,292,14799.67,14800.0,2016-17
3403,085,300,8800.0,8800.0,2016-17
3404,085,310,43600.0,43600.0,2016-17
3405,085,320,140800.0,140800.0,2016-17
3406,085,330,31600.0,31600.0,2016-17
3407,085,340,295196.84,295200.0,2016-17
3408,085,350,47499.48,47600.0,2016-17
3409,085,360,153200.0,153200.0,2016-17
3410,085,370,8800.0,8800.0,2016-17
3411,085,380,0.0,6800.0,2016-17
3412,085,390,31599.73,31600.0,2016-17
3413,085,400,2000.0,2000.0,2016-17
3414,085,410,118771.2,127200.0,2016-17
3415,085,420,18400.0,18400.0,2016-17
3416,085,421,3062.34,3200.0,2016-17
3417,085,422,3285.16,3600.0,2016-17
3418,085,430,100800.0,100800.0,2016-17
3419,085,440,12400.0,12400.0,2016-17
3420,085,450,38800.0,38800.0,2016-17
3421,085,460,17200.0,17200.0,2016-17
3422,085,470,30800.0,30800.0,2016-17
3423,085,480,3600.0,3600.0,2016-17
3424,085,490,62589.66,62800.0,2016-17
3425,085,491,33049.8,33600.0,2016-17
3426,085,500,18405.07,18800.0,2016-17
3427,085,510,194934.05,200000.0,2016-17
3428,085,520,5992.0,6400.0,2016-17
3429,085,530,17200.0,17200.0,2016-17
3430,085,540,31136.95,31200.0,2016-17
3431,085,550,54765.95,54800.0,2016-17
3432,085,560,24400.0,24400.0,2016-17
3433,085,570,12400.0,12400.0,2016-17
3434,085,580,16785.09,16800.0,2016-17
3435,085,590,13600.0,13600.0,2016-17
3436,085,600,816400.0,816400.0,2016-17
3437,085,610,11200.0,11200.0,2016-17
3438,085,620,12800.0,12800.0,2016-17
3439,085,630,43600.0,43600.0,2016-17
3440,085,640,30100.3,30400.0,2016-17
3441,085,650,130399.88,130400.0,2016-17
3442,085,660,9160.05,9200.0,2016-17
3443,085,670,120400.0,120400.0,2016-17
3444,085,680,40000.0,40000.0,2016-17
3445,085,681,63200.0,63200.0,2016-17
3446,085,690,6000.0,6000.0,2016-17
3447,085,700,33931.29,34400.0,2016-17
3448,085,710,42471.56,42800.0,2016-17
3449,085,730,23672.92,24400.0,2016-17
3450,085,740,54400.0,54400.0,2016-17
3451,085,750,12000.0,12000.0,2016-17
3452,085,760,97310.89,97600.0,2016-17
3453,085,761,29518.08,29600.0,2016-17
3454,085,770,22434.59,22800.0,2016-17
3455,085,780,75472.16,76000.0,2016-17
3456,085,790,66800.0,66800.0,2016-17
3457,085,800,107600.0,107600.0,2016-17
3458,085,810,43200.0,43200.0,2016-17
3459,085,820,43200.0,43200.0,2016-17
3460,085,830,34800.0,34800.0,2016-17
3461,085,840,35733.75,38400.0,2016-17
3462,085,850,28800.0,28800.0,2016-17
3463,085,860,44281.95,44400.0,2016-17
3464,085,861,6000.0,6000.0,2016-17
3465,085,862,5187.36,5200.0,2016-17
3466,085,870,6000.0,6000.0,2016-17
3467,085,880,19200.0,19200.0,2016-17
3468,085,890,2276.02,2400.0,2016-17
3469,085,900,219200.0,219200.0,2016-17
3470,085,910,22400.0,22400.0,2016-17
3471,085,920,579980.85,746000.0,2016-17
3472,085,930,11649.63,13600.0,2016-17
3473,085,940,10000.0,10000.0,2016-17
3474,085,950,14400.0,14400.0,2016-17
3475,085,960,76400.0,76400.0,2016-17
3476,085,970,52800.0,52800.0,2016-17
3477,085,980,63334.78,66400.0,2016-17
3478,085,990,28400.0,28400.0,2016-17
3479,085,995,11200.0,11200.0,2016-17
3480,095,422,420559.01,439363.0,2016-17
3481,096,010,77003.76,74842.0,2016-17
3482,096,210,97724.51,74842.0,2016-17
3483,096,260,63593.28,74842.0,2016-17
3484,096,360,82693.53,74842.0,2016-17
3485,096,450,105607.61,74842.0,2016-17
3486,096,600,101653.05,74842.0,2016-17
3487,096,680,103681.57,74842.0,2016-17
3488,096,770,63844.65,74842.0,2016-17
3489,096,950,74196.53,74842.0,2016-17
3490,096,970,88077.87,74842.0,2016-17
3491,001,ALL,3939065864.83,3998121527.0,2016-17
3492,002,ALL,92292672.52,92294256.0,2016-17
3493,003,ALL,439739579.83,439768742.0,2016-17
3494,005,ALL,309600040.62,310457567.0,2016-17
3495,007,ALL,455012334.32,461456261.0,2016-17
3496,009,ALL,86579782.27,0.0,2016-17
3497,010,ALL,95804575.79,95801291.0,2016-17
3498,011,ALL,125378.59,0.0,2016-17
3499,012,ALL,26541207.29,27143404.0,2016-17
3500,013,ALL,412083544.47,419590784.0,2016-17
3501,014,ALL,38876632.05,39061390.0,2016-17
3502,015,ALL,36337621.96,54728024.0,2016-17
3503,016,ALL,35502392.41,61324200.31,2016-17
3504,018,ALL,17761.28,0.0,2016-17
3505,019,ALL,41694752.64,41683811.0,2016-17
3506,020,ALL,68598968.46,68626629.0,2016-17
3507,021,ALL,22056.88,0.0,2016-17
3508,022,ALL,473672.06,900000.0,2016-17
3509,024,ALL,62928719.56,62965894.0,2016-17
3510,025,ALL,70438.41,177097.0,2016-17
3511,027,ALL,351222922.47,351204566.0,2016-17
3512,029,ALL,11507427.81,11709557.0,2016-17
3513,030,ALL,4792.5,14174.0,2016-17
3514,031,ALL,237757930.86,237655076.0,2016-17
3515,032,ALL,750549848.97,750414233.0,2016-17
3516,033,ALL,16352822.98,17242627.0,2016-17
3517,034,ALL,23714465.04,23617206.0,2016-17
3518,037,ALL,12043475.31,12048800.0,2016-17
3519,039,ALL,6479188.68,6661838.0,2016-17
3520,040,ALL,3722510.9,4526731.0,2016-17
3521,041,ALL,12270.0,12270.0,2016-17
3522,042,ALL,4484019.16,4579668.0,2016-17
3523,043,ALL,5998900.81,6076703.0,2016-17
3524,045,ALL,7479412.83,0.0,2016-17
3525,046,ALL,13474303.73,13601429.35,2016-17
3526,054,ALL,25744940.06,25751025.0,2016-17
3527,055,ALL,25858040.22,26015034.0,2016-17
3528,056,ALL,420657527.42,420749991.0,2016-17
3529,061,ALL,51131351.05,51134683.0,2016-17
3530,063,ALL,26876604.72,28051344.0,2016-17
3531,066,ALL,574041.12,580303.0,2016-17
3532,067,ALL,2810611.6,2861972.0,2016-17
3533,068,ALL,36004794.26,0.0,2016-17
3534,069,ALL,224054686.53,281057187.0,2016-17
3535,073,ALL,19794576.13,20833940.0,2016-17
3536,085,ALL,6347246.89,6549200.0,2016-17
3537,095,ALL,420559.01,439363.0,2016-17
3538,096,ALL,858076.36,748420.0,2016-17
