,prc,lea,expend,fiscal_year
3293,085,250,2000.0,2014-15
3294,085,260,18695.04,2014-15
3295,085,280,400.0,2014-15
3296,085,290,2800.0,2014-15
3297,085,291,400.0,2014-15
3298,085,292,400.0,2014-15
3299,085,310,1200.0,2014-15
3300,085,320,12800.0,2014-15
3301,085,330,4712.6,2014-15
3302,085,340,11552.48,2014-15
3303,085,350,1172.11,2014-15
3304,085,360,11600.0,2014-15
3305,085,410,81715.73,2014-15
3306,085,420,400.0,2014-15
3307,085,422,1537.59,2014-15
3308,085,430,9599.52,2014-15
3309,085,440,0.0,2014-15
3310,085,450,400.0,2014-15
3311,085,470,3200.0,2014-15
3312,085,490,0.0,2014-15
3313,085,491,765.4,2014-15
3314,085,500,1459.83,2014-15
3315,085,510,4399.0,2014-15
3316,085,520,384.08,2014-15
3317,085,540,1234.04,2014-15
3318,085,550,2747.75,2014-15
3319,085,560,800.0,2014-15
3320,085,580,2400.0,2014-15
3321,085,600,27600.0,2014-15
3322,085,610,2400.0,2014-15
3323,085,620,800.0,2014-15
3324,085,630,2000.0,2014-15
3325,085,640,1163.42,2014-15
3326,085,650,4800.0,2014-15
3327,085,660,6015.36,2014-15
3328,085,670,5194.81,2014-15
3329,085,680,0.0,2014-15
3330,085,681,2007.37,2014-15
3331,085,700,400.0,2014-15
3332,085,710,2000.0,2014-15
3333,085,730,800.0,2014-15
3334,085,740,3600.0,2014-15
3335,085,760,1915.3,2014-15
3336,085,761,1600.0,2014-15
3337,085,780,0.0,2014-15
3338,085,790,1955.66,2014-15
3339,085,800,7705.07,2014-15
3340,085,810,2800.0,2014-15
3341,085,820,1600.0,2014-15
3342,085,830,2400.0,2014-15
3343,085,840,1200.0,2014-15
3344,085,850,1530.8,2014-15
3345,085,860,400.0,2014-15
3346,085,900,5563.13,2014-15
3347,085,920,19985.25,2014-15
3348,085,930,779.28,2014-15
3349,085,950,800.0,2014-15
3350,085,960,2144.61,2014-15
3351,085,970,2400.0,2014-15
3352,085,980,2290.86,2014-15
3353,095,422,405523.48,2014-15
3354,096,100,67567.46,2014-15
3355,096,210,128407.18,2014-15
3356,096,320,88052.55,2014-15
3357,096,410,100441.46,2014-15
3358,096,450,101557.26,2014-15
3359,096,600,159980.16,2014-15
3360,096,650,9877.35,2014-15
3361,096,680,100506.51,2014-15
3362,096,770,95463.48,2014-15
3363,096,970,84065.46,2014-15
3364,001,ALL,3759595866.6,2014-15
3365,002,ALL,92932432.39,2014-15
3366,003,ALL,380120058.01,2014-15
3367,005,ALL,295970643.39,2014-15
3368,007,ALL,433950945.75,2014-15
3369,008,ALL,-0.41,2014-15
3370,009,ALL,140508703.89,2014-15
3371,010,ALL,85372851.74,2014-15
3372,011,ALL,12570.12,2014-15
3373,012,ALL,26034863.98,2014-15
3374,013,ALL,379234695.55,2014-15
3375,014,ALL,36808313.13,2014-15
3376,015,ALL,22768009.08,2014-15
3377,016,ALL,16761707.05,2014-15
3378,018,ALL,406590.52,2014-15
3379,019,ALL,44454894.49,2014-15
3380,020,ALL,38114171.47,2014-15
3381,021,ALL,55300.28,2014-15
3382,024,ALL,71518628.68,2014-15
3383,025,ALL,271668.55,2014-15
3384,027,ALL,311378194.33,2014-15
3385,029,ALL,10982054.51,2014-15
3386,030,ALL,647583.45,2014-15
3387,031,ALL,224663653.96,2014-15
3388,032,ALL,712948672.55,2014-15
3389,034,ALL,40423599.11,2014-15
3390,039,ALL,6214860.75,2014-15
3391,040,ALL,2248968.13,2014-15
3392,041,ALL,510461.25,2014-15
3393,042,ALL,3929554.66,2014-15
3394,043,ALL,6001320.59,2014-15
3395,045,ALL,4671055.79,2014-15
3396,046,ALL,1160239.0,2014-15
3397,054,ALL,57547662.63,2014-15
3398,055,ALL,24493433.97,2014-15
3399,056,ALL,433855918.26,2014-15
3400,061,ALL,57419093.28,2014-15
3401,063,ALL,25933260.03,2014-15
3402,066,ALL,543741.1,2014-15
3403,067,ALL,2288330.39,2014-15
3404,068,ALL,46296791.69,2014-15
3405,069,ALL,221625765.1,2014-15
3406,073,ALL,9480909.74,2014-15
3407,085,ALL,335999.67,2014-15
3408,095,ALL,405523.48,2014-15
3409,096,ALL,935918.87,2014-15
